,original_text,disfluent_text,binary_label,token_tags
2362,"想把自己在这个暑假期间多学习一些东西，以便下学期四年级要进入一个比较高的层次。
","想把自己那个叫什么在这个暑假期间呢啊多多多学习一些东西啊，以便那个下学期四年级呢要进入一个啊比较高的那个叫什么层次。
",D,"['F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F']"
2363,"因为四年级以后就和一二三年级所学的东西和接触的东西就不一样了。
","因为恩四年级以后就和一二三年级呢，就是所学的东西呀和接触的东西就不一样了。
",D,"['F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2364,"所以她就想在放假期间好好学习，好好练一练。
","恩所以呢她就想在这个放假期间呢，就是啊好好学习，好好练一练啊。
",D,"['D', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F']"
2365,"然后跟小朋友也争取去学习去做暑假作业等等。
","然后跟小朋友呢也争取那个啊去去那个恩学习恩去做那个暑假作业呀等等。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'D', 'D', 'D', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'D', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F']"
2366,"所以在放假的时候，我想让她带一些小朋友到家里面来玩，或者是跟别的小朋友一起出去。
","所以呢在这个放假的时候呢，我想恩让她带一些那个小朋友啊到家里面来玩，或者是跟别的小朋友啊一起出去去。
",D,"['F', 'F', 'D', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'D', 'F', 'F']"
2367,"大家在一起交流交流，大家友好的玩一玩，然后对她孤僻的性格有所改变。
","就等于说大家在一起交流交流啊，恩大家友好的玩一玩啊，恩然后呢对她这种孤僻的性格呢有所改变啊。
",D,"['D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'D', 'F', 'F', 'D', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'D', 'F', 'F']"
2368,"就大家同时都相互接触，或者相互了解，以便以后更好的跟大家进行交流和接触。
","就大家呢同时都恩相互有个接触，或者相互了解啊，和和就等于说以便以后呢更好的跟大家就是进行交流和那个恩接触。
",D,"['F', 'F', 'F', 'D', 'F', 'F', 'F', 'D', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F']"
2369,"我的女儿今年已经九岁了，在月胜巷小学上三年级。
","我的女儿今年已经九岁了，在月胜巷小学上三年级。
",F,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2370,"我对我女儿其实挺急的。
","我呢对我这个女儿呢其实挺急的。
",D,"['F', 'D', 'F', 'F', 'D', 'D', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2371,"这孩子玩心挺重，就拿今天我下班回到家到处找她，没找到我女儿。
","这孩子呢玩心挺重，就拿今天我下班回到家到处找她，没找到我女儿。
",D,"['F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2372,"原来她跑到同学去了，大概是快六点钟的样子才跑回来。
","原来她跑到同学去了去了，大概是快六点钟的样子才跑回来。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2373,"这小孩在一年级的时候，就有过两次让我从五点钟一直找到六点钟，而且是一个冬天。
","这小孩呢在一年级的时候呢，就有过两次让我从五点钟一直找到六点钟，而且是一个冬天。
",D,"['F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2374,"很难想象一个小女孩玩心这么重，有的时候她也说，妈妈，我下次再也不会了，我再也不会了，我发誓。
","很难想象一个小女孩玩心这么重，有的时候她也说，妈妈，我下次再也不会了，我再也不会了，我发誓。
",F,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2375,"可是这发誓好象效果不是很好。
","可是呢这发誓呢好象效果不是很好。
",D,"['F', 'F', 'D', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2376,"我也不知道该怎么样教育她。
","我也不知道该怎么样教育她。
",F,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2377,"有的时候总是喜欢拿她跟我自己小时候比，总觉得她没有自己小的时候聪明。
","有的时候呢总是喜欢拿她跟我自己小时候比，总觉得她没有自己小的时候聪明。
",D,"['F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2378,"可能对她要求也稍微重了一点。
","可能呢对她要求呢也稍微重了一点。
",D,"['F', 'F', 'D', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2379,"言语也比较激烈，小孩的自尊心还是有一点的。
","言语呢也比较激烈，小孩的自尊心呢应该来说呢还是有一点的。
",D,"['F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2380,"比如有的时候我跟学的不好，我跟她说要告诉你们老师了，她就有点急。
","比如说有的时候我跟学的不好啊，我跟她说要告诉你们老师了，她就有点急。
",D,"['F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2381,"还算上中上等的。
","还算上中上等的。
",F,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2382,"但这孩子学习不用功，有的时候我苦口婆心的跟她说，你要好好学。
","但这孩子呢学习不用功，有的时候我苦口婆心的跟她说，你要好好学啊。
",D,"['F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F']"
2383,"长大了以后，你没有一点一技之长，你只能去扫马路去。
","长大了以后，你没有一点一技之长，你只能去扫马路去的话。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F']"
2384,"我也激过她很多次，有的时候就问她你愿不愿意去扫马路。
","我也激过她很多次，有的时候就问她你愿不愿意去扫马路。
",F,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2385,"我要好好学我长大要上清华。
","我要好好学我长大要上清华。
",F,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2386,"后来我就问她了，你上清华像你这样，你能上清华。
","后来我就问她了，你上清华像你这样，你能上清华吗。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F']"
2387,"这时候她用一种很茫然的眼睛看着我。
","这时候呢她用一种很茫然的眼睛看着我。
",D,"['F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2388,"有的时候我也在想孩子的天性就是玩。
","有的时候我也在想孩子的天性就是玩。
",F,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2389,"你管的太重了，她可能就没有那么多的管的太严了。
","你管的太重了，她可能呢就没有那么多的管的管的太严了。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F']"
2390,"她可能也就把她的天性给泯灭了，时间也过的真快。
","她可能也就把她的天性给泯灭了，时间呢也过的真快。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2391,"从她一点点大，到现在也有九年了。
","从她一点点大，到现在也有八九年有九年了。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F']"
2392,"在这九年里看着她一点点长大，我心里面是悲喜交加。
","在这九年里看着她一点点长大，我心里面是悲喜交加。
",F,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2393,"高兴的是自己的女儿越来越大了。
","高兴的是自己的女儿越来越大了。
",F,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2394,"愁的是如果孩子在这个班极，她不能够排得上前几名她以后该怎么办。
","愁的是如果孩子在这个班极，她不能够排得上前几名她以后该怎么办。
",F,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2395,"现在的社会是竞争的社会，如果从小你不打好基础，等到长大的时候你后悔就来不及了。
","现在的社会是竞争的社会，如果从小你不打好基础，等到长大的时候你后悔就来不及了。
",F,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2396,"我也跟她说过很多，我跟她说妈妈小时候很聪明，学习在班上是数一数二的，可是就是由于不用功。
","我也跟她说过自己很多很多很多，我跟她说妈妈小时候很聪明，学习在班上是数一数二的，可是就是由于不用功。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2397,"所以到了初中以后，经常出去玩，到初三的时候，由于各种各样的因素，成绩下滑的比较厉害。
","所以呢到了初中以后，经常出去玩，到初三的时候，由于各种各样的因素吧，成绩下下滑的比较厉害。
",D,"['F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2398,"没有考上重点中学，如果当时考上了重点中学，可能就上了本科。
","没有考上重点中学，如果当时考上了重点中学，可能最起码是就上了本科。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2399,"没有考上重点中学只是上了中专，虽然在那时候的中专不是一回事。
","没有考上重点中学只是上了中专，虽然在那时候的中专不是一回事。
",F,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2400,"在我们那时候的中专的分数线比现在的有些很多中学，重点中学都很高一些就很困难。
","在我们那时候的中专的分数线比现在的有些很很多中学，重点中学都很高一些的话就很困难。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F']"
2401,"我跟她说了很多。
","我跟她说了很多很多。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F']"
2402,"有的时候她向我保证，妈妈，我知道我要努力。
","有的时候她向我保证，妈妈，我知道我要努力。
",F,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2403,"但是很多的时候她也没有很好的努力下去，我也很着急。
","但是很多的时候她也没有这么很好的努力下去，我也很着急。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2404,"我希望我的女儿哪一天突然的懂事了，我希望她能够好好的学习，有一个美好的将来。
","我希望我的女儿呢哪一天突然的懂事了，我希望她能够好好的学习，有一个美好的将来。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2405,"我希望她以后长大越长越漂亮，越来越美丽，越来越聪明，最主要的是她能够掌握好自己的明天。
","我希望她以后长大越长越漂亮，越来越美丽，越来越聪明，最主要的是她能够掌握好自己的明天。
",F,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2406,"今天在这谈一下我的家庭。
","今天唉在这谈一下我的家庭。
",D,"['F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2407,"我的家庭是一个典型的工薪阶层，我本人是九二年的时候下岗的。
","我的家庭是一个典型的那个工薪阶层，我本人是恩九二年的时候下岗的。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2408,"然后和老公一块儿经营了目前的一个规模不太大的，一个小的电脑耗材公司。
","然后呢和老公一块儿经营了目前的这个一个规模不太大的，一个小的电脑耗材公司。
",D,"['F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2409,"目前的经营状况还可以，基本上能保证这个家庭的正常开支。
","目前的经营状况还可以，基本上就说能保证这个家庭的呃正常开支。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F']"
2410,"而且的话，应该说目前的经济状况还是比较好的。
","而且的话，应该说目前的经济状况还是比较好的。
",F,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2411,"我的先生是八七届的金陵职大的大学生，跟我原来是在一个单位的下来下岗以后挺上进的。
","我我的先生啊是八七届的金陵职大的大学生，恩跟我原来是在一个单位的下来下岗以后呢恩挺上进的。
",D,"['F', 'D', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F']"
2412,"我有一个非常可爱的孩子，是个男孩，今年二年级了。
","我有一个非常可爱的孩子，是个男孩，今年二年级了。
",F,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2413,"所以我们一家生活的还是比较幸福的。
","所以我们一家生活的还是比较幸福的。
",F,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2414,"刚开始下来的时候，跟先生俩人在珠江路上做电脑耗材的生意。
","恩刚开始下来的时候呢，跟先生俩人在珠江路上恩做电脑耗材的生意。
",D,"['D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2415,"一开始的时候确实经历了不少的弯弯弯曲曲。
","一开始的时候确实经历了不少的这个恩弯弯弯曲曲。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2416,"经营的状况不是很好，慢慢的屡顺了手。
","经营的状况不是很好，慢慢的屡顺了手。
",F,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2417,"然后再加上先生的勤奋苦心经营耗材公司，终于现在有了许多的起色。
","然后再加上先生的勤奋苦心经营这个耗材公司，终于现在呃有了许多的起起色。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F']"
2418,"在前两年，我们认为生意做的还可以的时候，又经历了一次转折。
","在前两年，我们认为生意做的还可以的时候，又经历了一次转折。
",F,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2419,"四百四十八号那一大片开始拆迁了，拆迁完了以后，我们要面临着新的选择。
","那是四百四十八号那一大片开始拆迁了，拆迁完了以后呢，我们要面临着新的选择。
",D,"['D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2420,"销售是我和先生非常难以选择的一条路，经过很长时间的琢磨，想了想还是选择风险较大的一点的门市零售。
","销售是我和先生非常难以选择的一条路，经过很长时时间的琢磨，想了想还是选择风险较大的一点的门门市零售。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F']"
2421,"每年的光是租金的费用就在六万块钱，所以其实压力还是挺大的。
","每年的这个每年的光是租金的费用就在六万块钱，所以其实压力还是挺大的。
",D,"['F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2422,"但是我和先生都没有气馁，慢慢地，随着数码港商城人流量的增加，我们的生意也比原来原来的时候更是有一点更上一层楼的感觉了，所以我和先生信心大增。
","但是我和先生都没有气馁，慢慢地恩，随着这个数码港商城人流量的增加，我们的生意比原来，也比原来原来的时候更是有一点更上一层楼的这个感觉了，所以我和先生信心大增。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2423,"投入了比较多的资金，然后开始运营公司。
","投入了比较多的资金，然后开始恩运营这个呃这个运营这个公司。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F']"
2424,"目前来说，运行的还是不错的。
","目前来说，恩运行的还是不错的。
",D,"['F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2425,"所以我们现在也给自己一点更大的期望，希望我们自己以后能够做的更好更上一步。
","所以我们我们恩现在也给自己一点恩更大的期望，希望我们自己以后能够做的更好更上一步。
",D,"['F', 'F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2426,"我现在发现到医院看病特别多。
","我现在发现这个看病这个到医院看病特别多。
",D,"['F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2427,"特别是一些大的医院排队，挂号交费，各方面都很不方便。
","特别是一些大的医院排队呀，挂号交费呀，各方面都很不方便。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2428,"而且医药费很贵，排队的时间也很长。
","然后而且医药费很贵，排队的这个时间也很长的话。
",D,"['D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F']"
2429,"我觉得还是可以，现在看病医生的态度比以前好多了。
","我觉得还是可以，现在看病呢这个医生的态度比以前好多了。
",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2430,"太贵了。
","太贵了。
",F,"['F', 'F', 'F', 'F', 'F']"
2431,"还有排队的人太多，窗口太少。
","还有这个排队的这个人太多排队，这个窗口太少。
",D,"['F', 'F', 'D', 'D', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'D', 'D', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F']"
2432,"排队太厉害了，比如我带我家小孩今天到儿童医院去看病。
","排队太太厉害了，比如说我带我家小孩今天到儿童医院去看病。
",D,"['F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
