,original_text,disfluent_text,binary_label,token_tags
4638,Which park is home to the Kearney Mansion?,Which park is home to the Chaffee Zoo wait uh the Kearney Mansion?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F']"
4639,What process do both science and governments follow?,What process do both science and governments address umm instead follow?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'F', 'F']"
4640,Which theorem states that every large odd integer can be written as a prime summed with a semiprime?,"When did, no better yet, which theorem states that every large odd integer can be written as a prime summed with a semiprime?",D,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4641,What was the cause for the issues with city funding?,What was the study or like cause for the issues with city funding?,D,"['F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4642,What is a twin positive?,What conjecture gosh no What is a twin positive?,D,"['F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F']"
4643,"According to agreement between Iroquois and British, where was a strong house to be built?","According to agreement between Iroquois and British, where was a settlement to be built, no where was a strong house to be built?",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F']"
4644,What do a number of researchers think a shortage of isn't caused in part by income inequality?,What decreased er instead what do a number of researchers think a shortage of isn't caused in part by income inequality?,D,"['F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4645,What impacts distribution of wealth when evaluating labor?,"What impacts income inequality when evaluating labor no wait, tell me what impacts distribution of wealth when evaluating labor?",D,"['F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4646,What two categories can a government school be put into in India?,Which or no rather what two categories can a government school be put into in India?,D,"['D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4647,What wasn't the first British empire based on?,What was no wasn't the first Pacific no the British empire based on?,D,"['F', 'F', 'D', 'D', 'F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F']"
4648,How did Yesun Temur die,"How did Dawalt Shah, uh I'm sorry make that Yesun Temur, and how did he die?",D,"['F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'F', 'D']"
4649,What do cells away from the site of the infection undergo?,What do animals no cells away from the site of the infection undergo?,D,"['F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4650,What alumni member also write the bestseller Before I Fall?,Who was no what alumni member also write the bestseller Before I Fall?,D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4651,What university was John of London an alum of?,What place sorry university was John of London an alum of?,D,"['F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4652,When did geologists stop using isotopes?,When did scientists no sorry geologists stop using isotopes?,D,"['F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F']"
4653,When are copepod populations abundant?,How are or no make that when are copepod populations abundant?,D,"['D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F']"
4654,What does the acronym FISS stand for?,What does the acronym FLN ... no no FISS stand for?,D,"['F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F']"
4655,What enzymes in saliva are antibacterial in nature?,What fluids errm rather enzymes in saliva are antibacterial in nature?,D,"['F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4656,What day of the week does the Time for Reflection take place?,"What day of the week does the Time for Reflection address members, no, I mean take place?",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F']"
4657,What may be varied by up to two months?,"What month, uh sorry, what may be varied by up to two months?",D,"['F', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4658,What was the Song dynasty's capital?,What was the Kublai no the Song dynasty's capital?,D,"['F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F']"
4659,In what year did the residents of Baghdad first become affected by the plague?,During which years was the plague present in Islamic countries or wait in what year did the residents of Baghdad first become affected by the plague?,D,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4660,What alumni is also the Governor of the Bank of Japan?,"What alumni is also the Governor of the World Bank, uh make that the Bank of Japan?",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F']"
4661,What relationship with Israel is Sadat for?,Which or no uh make that what relationship with Israel is Sadat for?,D,"['D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4662,What is not present in breast milk?,How or no what is not present in breast milk?,D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4663,How did the Tran dynasty rule?,When did no how did the Tran dynasty rule?,D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4664,When is the Midsummer's festival held?,When is the Wianki um no no Midsummer's festival held?,D,"['F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F']"
4665,Which historic empire used cultural imperialism to sway non-local elites?,Which cultural imperialism um no historic empire used cultural imperialism to sway non-local elites?,D,"['F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4666,On what lake did troops attack fort william henry in summer?,When did no on what lake did troops attack Fort William Henry in summer?,D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4667,What was French military presence at start of peace?,Was there French military presence no wait What was French military presence at start of peace?,D,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4668,How many members are on the Miasta City Council?,How many members are on the Warsaw City Council no no I mean the Miasta City Council?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F']"
4669,What can antibodies not neutralize?,What can T cells release no what can antibodies not neutralize?,D,"['F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F']"
4670,When did French learn about Braddock's plans?,How did er when did French learn about Braddock's plans?,D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4671,"What is the minimum amount, if any, of data to make up a packet?","How is information instead what is the minimum amount, if any, of data to make up a packet?",D,"['D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4672,What modern city did Khanbaliq not become?,What modern city did the Central Region no I mean the Khanbaliq not become?,D,"['F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F']"
4673,Where are some physicians permitted to prescribe and give out medications within their practices?,"Which areas are some physicians not permitted wait no, actually where are some physicians permitted to prescribe and give out medications within their practices?",D,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4674,Labour leader Iain Gray gave up East Lothian by how many votes?,Labour leader Iain Gray gave up the Liberal Democrats no um East Lothian by how many votes?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4675,When did Temur die?,When did Kublai instead oh Temur die?,D,"['F', 'F', 'D', 'D', 'D', 'F', 'F', 'F']"
4676,When did Western forces invade Iraq?,When did ISIL refuse to uh Western forces invade Iraq?,D,"['F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F']"
4677,How many independent schools are in India?,How many financial aid no independent schools are in India?,D,"['F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F']"
4678,What group is set up to scrutinize private bills submitted to the Spanish Parliament?,What group is set up to issue developments oh no um to scrutinize private bills submitted to the Spanish Parliament?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4679,What accelerates NK cells?,Why are er what accelerates NK cells?,D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F']"
4680,What happened to the rate of flow in the Rhine during the Rhine straightening program?,What happened to the rate of flooding I mean flow in the Rhine during the Rhine straightening program?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4681,Who published the State of the Planet 2008-2009 report?,Who published the IPCC or no make that the State of the Planet 2008-2009 report?,D,"['F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4682,What area was the Delta Works constructed between?,When was no dang it what area was the Delta Works constructed between?,D,"['D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4683,Kyoto Protocol dealt with which depletion?,Whose goals er uh Kyoto Protocol dealt with which depletion?,D,"['D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4684,What is another name for a deformational event?,"What type, or rather, what is another name for a deformational event?",D,"['F', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4685,What scientist experimented with snake venom in the 18th century?,Whose theories er what scientist experimented with snake venom in the 18th century?,D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4686,What forces should serve as a brake on wealth concentration?,What concentrations or uh forces should serve as a brake on wealth concentration?,D,"['F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4687,What has the first timeline added to the timeline to expand it?,"Why is the, on um, what has the first timeline added to the timeline to expand it?",D,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4688,Who is a player on the Tampa Bay Buccaneers?,Who is a coach oops I mean player on the Tampa Bay Buccaneers?,D,"['F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4689,During what time frame were the core classes limited to only 15 students?,During what time frame limited to students no were the core classes limited to only 15 students?,D,"['F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4690,How was Sadat rewarded by the Islamists for his attempts to bring Egypt into modern times and civilization?,How was Gaddafi wait no I meant Sadat rewarded by the Islamists for his attempts to bring Egypt into modern times and civilization?,D,"['F', 'F', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4691,Which group has a primary role scrutinizing witnesses?,Which government no group has a primary role scrutinizing witnesses?,D,"['F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4692,How many were killed by plague in Italy in the 17th century?,How many were killed by Italy or uh shoot the plague in Italy in the 17th century?,D,"['F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4693,What archdiocese is Warsaw the seat of?,Warsaw's Market Square is no no what archdiocese is Warsaw the seat of?,D,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4694,What do you get when you figure the sum of forces with vector addition?,What do you get when you figure the difference no no the  sum of forces with vector addition?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4695,What was extent of Celeron's expedition?,What was consisted no extent of Celeron's expedition?,D,"['F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F']"
4696,French architect Enric Miralles helped design what building?,Spanish um no um sorry French architect Enric Miralles helped design what building?,D,"['D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4697,Who figured out that his law of gravity had to be universal?,Who figured out that his law of motion no I meant gravity had to be universal?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F']"
4698,What does the highest level of the Vistula dune contain?,"What type of, ack, what does the highest level of the Vistula dune contain?",D,"['F', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4699,Where is the Santa Fe Railroad Depot located?,Where is the San Joaquins uh shoot the Santa Fe Railroad Depot located?,D,"['F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F']"
4700,What is the oldest exhibition site in Warsaw?,How many uhh what is the oldest exhibition site in Warsaw?,D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4701,What type of movement is the non-Muslim Brotherhood?,Which or no rather what type of movement is the non-Muslim Brotherhood?,D,"['D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4702,How successful was the English revised efforts?,How successful was the French no the English revised efforts?,D,"['F', 'F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F']"
4703,What does the mesoglea terminate into?,What does the nutritive no the mesoglea terminate into?,D,"['F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F']"
4704,Of what mathematical nature is the Basel problem?,Of what mathematical nature are primes no um sorry is the Basel problem?,D,"['F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F']"
4705,At what venue did Benjamin Netanyahu give a speech recently?,At what venue did Pierre Trudeau no I mean Benjamin Netanyahu give a speech recently?,D,"['F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4706,Where did two of Triton's daughters set out on a journey through?,Where was the legendary no where did two of Triton's daughters set out on a journey through?,D,"['F', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4707,What did Christianity in US curriculum focus on before it was changed?,What did Transcendentalist Unitarian no Christianity in US curriculum focus on before it was changed?,D,"['F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4708,In what people is the immune system the strongest?,What do er in what people is the immune system the strongest?,D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4709,How does the corporation deliver these messages?,How does the corporation the US Air Force was interested in what er deliver these messages?,D,"['F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F']"
4710,What is ethnic community is traditionally found Downtown?,Which direction does the west side of Fresno um what is the ethnic community is traditionally found Downtown?,D,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4711,"In a progressive tax, what increases as the taxable base amount decreases?","In a progressive system oh I mean tax, what increases as the taxable base amount decreases?",D,"['F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4712,Who has the Islamic Liberation Party attempted to assassinate?,When did or actually who has the Islamic Liberation Party attempted to assassinate?,D,"['D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4713,Why is the most recent era expanded in the first scale?,Why is the most timelines no the most recent era expanded in the first scale?,D,"['F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4714,What was the result of the 1967 referendum?,What was the result of the 2000 or uh the 1967 referendum?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F']"
4715,How much area does the University Library cover?,Where does or actually make that how much area does the University Library cover?,D,"['D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4716,"Following the Liberal victory in 2015, standing orders were changed to do what?","Following the Liberal victory in 2015, domestic legislation no um standing orders were changed to do what?",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4717,Of what form do Mersenne primes take?,Of what shape or umm form do Mersenne primes take?,D,"['F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F']"
4718,"When economic inequality is larger, more waste and pollution is?","What does er when economic inequality is larger, more waste and pollution is?",D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4719,When is the correlation occasionally positive?,What is the principle or uh when is the correlation occasionally positive?,D,"['D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4720,What did the Court of the Massachusetts Bay Colony vote for John Harvard to have in 1650?,What did the Court of the Massachusetts Bay Colony vote for John Harvard to have in 1636 no rather 1650?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'F', 'F']"
4721,What name is typically associated with preschool?,What name is typically associated with private parties no preschool?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'F', 'F']"
4722,What is the conventional measurement of the Rhine?,"When was the uh actually, what is the conventional measurement of the Rhine?",D,"['D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4723,What did denial of service attacks make it harder for The Plowshares organization to do?,What did organization temporarily wait no denial of service attacks make it harder for The Plowshares organization to do?,D,"['F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4724,What was the largest urban fire in the United States?,What was the largest urban fire in Jacksonville or no make that in the United States?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F']"
4725,Who presents different ideas about how to accomplish goals?,What does or like what I want to know is who presents different ideas about how to accomplish goals?,D,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4726,What do Beriods use as teeth?,What do Beriods use as tentilla uh yeah no teeth?,D,"['F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F']"
4727,What Han Chinese leader defected to the Mongols?,Which no What Han Chinese leader defected to the Mongols?,D,"['D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4728,In what year did William Maclure begin the process of creating the first geological map of the U.S.?,In what year was the first no which year did William Maclure begin the process of creating the first geological map of the U.S.?,D,"['F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4729,How wide is the second east-west shipping route?,How wide is the Rhine in Germany or rather how wide is the second east-west shipping route?,D,"['F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F']"
4730,Why did the demand for rentals increase?,Where did no rather why did the demand for rentals increase?,D,"['D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4731,Who wasn't Al-Banna's assassination a retaliation for the prior assassination of?,"When was, wait sorry, who wasn't Al-Banna's assassination a retaliation for the prior assassination of?",D,"['D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4732,What type of Delta is the Rhine-Meuse?,What produces um no what type of Delta is the Rhine-Meuse?,D,"['F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4733,When did Germanic tribes cross the Rhine to migrate?,When did the kingdoms of Francia on the Lower Rhine or actually just the Germanic tribes cross the Rhine to migrate?,D,"['F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4734,"Who acts as laborer, paymaster, and design team for a renovation project?","What do or like who acts as laborer, paymaster, and design team for a renovation project?",D,"['D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4735,Who is the final judge of right and wrong?,"What person, rather, who is the final judge of right and wrong?",D,"['D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4736,What was the name of the battle that marked the first Confederate win in Florida?,Who was or rather what was the name of the battle that marked the first Confederate win in Florida?,D,"['D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4737,Who is the Bungie founder and developer of the dance video game?,Who video game I mean is the Bungie founder and developer of the dance video game?,D,"['F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4738,In what year did the Black Death spread into England?,In what year was J.I. Pontanus born no sorry in what year did the Black Death spread into England?,D,"['F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4739,What law did not justify British imperialism?,Imperialism is no What law did not justify British imperialism?,D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4740,How successful was the French revised efforts?,What naval er how successful was the French revised efforts?,D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4741,What do Germans call private schools?,What do Western Europe uh more specifically Germans call private schools?,D,"['F', 'F', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F']"
4742,What is the name of the Pulitzer Prize novelist who was also a university alumni?,What is the name of the alumni no Pulitzer Prize novelist who was also a university alumni?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4743,What did Iqbal's Allahabad address not inspire?,What did Iqbal's Allahabad address inspire or rather what did it not inspire?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F']"
4744,The Hochrhein more than doubles the Rhine's water discharge to what amount?,Where does instead the Hochrhein more than doubles the Rhine's water discharge to what amount?,D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4745,What illustrates the relationships between rock and crystal?,What illustrates the relationships between metamorphism no rock and crystal?,D,"['F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F']"
4746,What type of person would be involved in a test case in federal court?,What type of person would be involved in a civil I mean test case in federal court?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F']"
4747,What is the logic behind the cicadas outbreak?,"Where do cicadas, no let me ask, what is the logic behind the cicadas outbreak?",D,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4748,What equals the spring reaction force on an object suspended on a spring reaction scale?,What can spring oh no what equals the spring reaction force on an object suspended on a spring reaction scale?,D,"['F', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4749,What is the name of the CBS affiliate in Fresno?,What is the name of the CBS infiltrate in Fresno oops that's CBS affiliate in Fresno?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F']"
4750,Where did British kill many Acadians?,"Where did France, sorry it was the British, kill many Acadians?",D,"['F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'D', 'F', 'F', 'F', 'F']"
4751,Who leads the Student Government?,Who leads the Model UN or no make that the Student Government?,D,"['F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F']"
4752,Under which policy are labor unions discouraged?,Which set er under which policy are labor unions discouraged?,D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4753,There were many Mongols with what unexpected status?,There were many Semu er Mongols with what unexpected status?,D,"['F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F']"
4754,What force acts on an object suspended on a spring scale in addition to gravity?,What force acts on a device no um an object suspended on a spring scale in addition to gravity?,D,"['F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4755,Where is Samuel Marsden Collegiate School located?,What denomination is the Diocesan where is Samuel Marsden Collegiate School located?,D,"['D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4756,Vice President Agnew describes Civil disobedience in what activities?,Vice President Cohen or rather Agnew describes Civil disobedience in what activities?,D,"['F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
4757,The House of Lords introduced qualifications for which position?,The House of Lords must uh or better introduced qualifications for which position?,D,"['F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F']"
4758,What is one thing that market segments publish?,Which or no make that what is one thing that market segments publish?,D,"['D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
